[16/5/2022 9:22:5] !online
[16/5/2022 9:34:35] /t
[16/5/2022 9:44:36] /n Mystical Escriture 1
[16/5/2022 9:44:39] /n Mystical Escriture
[16/5/2022 9:45:13] /t
[16/5/2022 9:46:4] /summon isis
[16/5/2022 9:48:43] /npc isis
[16/5/2022 9:48:54] /npc Isis
[16/5/2022 9:48:59] /npc Captain Vip
[16/5/2022 10:15:5] /up
[16/5/2022 10:16:7] /down
[16/5/2022 10:18:21] /up
[16/5/2022 10:18:23] /down
[16/5/2022 10:18:24] /down
[16/5/2022 10:18:28] /down
[16/5/2022 10:27:32] /up
[16/5/2022 10:27:34] /up
[16/5/2022 10:27:45] /down
[16/5/2022 10:27:48] /down
[16/5/2022 10:28:1] /t
[16/5/2022 11:23:15] /n terra legs
[16/5/2022 11:23:20] /n terra legs
[16/5/2022 11:25:36] /i terra legs
[16/5/2022 11:25:40] /i terra mantle
[16/5/2022 11:25:41] /i terra mantle
[16/5/2022 11:25:42] /i terra mantle
[16/5/2022 11:25:42] /i terra mantle
[16/5/2022 11:25:43] /i terra mantle
[16/5/2022 11:30:50] /i terra mantle
[16/5/2022 11:30:51] /i terra mantle
[16/5/2022 11:30:52] /i terra mantle
[16/5/2022 11:30:53] /i terra mantle
[16/5/2022 11:30:59] /i Medusa Shield
[16/5/2022 11:31:0] /i Medusa Shield
[16/5/2022 11:31:5] /i Terra Mantle
[16/5/2022 11:31:6] /i Terra Mantle
[16/5/2022 11:31:10] /i Terra Legs
[16/5/2022 11:31:11] /i Terra Legs
[16/5/2022 11:37:48] /t
[16/5/2022 11:52:26] /openserver
[16/5/2022 12:24:46] /t
[19/5/2022 13:17:27] /i skullcracker armor
[19/5/2022 13:17:27] /i skullcracker armor
[19/5/2022 13:17:28] /i skullcracker armor
[19/5/2022 13:17:38] /i nightmare blade
[19/5/2022 13:17:39] /i nightmare blade
[19/5/2022 13:17:46] /i glacier kilt
[19/5/2022 13:17:47] /i glacier kilt
[19/5/2022 13:18:29] /i pharaot Golde Bow
[19/5/2022 13:18:37] /i pharaot Golden Bow
[19/5/2022 13:18:51] /i pharaot Golden Bow
[19/5/2022 13:18:55] /i pharaot Golden Bow
[19/5/2022 13:19:0] /i pharaot ice Bow
[19/5/2022 13:19:2] /i pharaot ice Bow
[19/5/2022 13:19:10] /i pharaot bow
[19/5/2022 13:20:7] /i royal shield
[19/5/2022 13:20:17] /i pally hlmet
[19/5/2022 13:20:20] /i pally helmet
[19/5/2022 13:20:39] /i pharaot boots
[19/5/2022 13:20:50] /i royal hobe
[19/5/2022 13:20:51] /i royal hobe
[19/5/2022 13:21:0] /i paladin armor
[19/5/2022 13:21:52] /openserver
[19/5/2022 13:24:32] /ads Junior Script, level, 220
[19/5/2022 13:24:37] /ads Junior Script, level,220
[19/5/2022 13:24:47] /ads Junior Script, distance,100
[19/5/2022 13:26:44] /ads junior script,level,220
[19/5/2022 13:26:53] /ads junior script,distance,100
[19/5/2022 13:27:1] /ads junior script,shielding,80
[19/5/2022 14:17:18] /openserver
[19/5/2022 14:17:27] /openserver
[19/5/2022 14:38:15] /ads Testando um, level,350
[19/5/2022 14:38:25] /ads Testando um, skills,110
[19/5/2022 14:38:33] /ads Testando um, shielding,100
[19/5/2022 14:39:4] /ads Testando um, sword,120
[19/5/2022 14:39:30] /i elite helmet
[19/5/2022 14:40:4] /i eldritch claymore
[19/5/2022 14:40:48] /i elite shield
[19/5/2022 14:41:24] /i fireborn giant armor
[19/5/2022 14:42:49] /ads Testando Dois,level,350
[19/5/2022 14:42:59] /ads Testando Dois,distance,115
[19/5/2022 14:43:9] /ads Testando Dois,shielding, 100
[19/5/2022 14:43:20] /i royal helmet
[19/5/2022 14:43:41] /i royal shield
[19/5/2022 14:43:53] /i pally helmet
[19/5/2022 14:44:14] /i pharaot bow
[19/5/2022 14:44:25] /i eldritch bow
[19/5/2022 14:44:57] /i eldritch breeches
[19/5/2022 14:45:22] /i eldritch cuirass
[19/5/2022 14:45:37] /i paladino armor
[19/5/2022 14:45:42] /i paladin armor
[19/5/2022 14:46:53] /i elder spellbook
[19/5/2022 14:47:12] /i mage hat
[19/5/2022 14:47:26] /i Mage hat
[19/5/2022 14:48:18] /i vip hat
[19/5/2022 14:48:21] /i vip hat
[19/5/2022 14:48:49] /i elderitch cowl
[19/5/2022 14:48:51] /i elderitch cowl
[19/5/2022 14:48:57] /i eldertch cowl
[19/5/2022 14:49:5] /i eldritch cowl
[19/5/2022 14:49:17] /i eldritch breeches
[19/5/2022 14:49:39] /i eldritch cuirass
[19/5/2022 14:49:56] /ads testando tres,level,250
[19/5/2022 14:50:1] /ads testando tres,level,100
[19/5/2022 14:50:8] /ads testando tres,magic,100
[19/5/2022 14:50:48] /i eldritch hood 
[19/5/2022 14:51:5] /i eldritch shield
[19/5/2022 14:51:23] /i eldritch tome
[19/5/2022 14:51:36] /i eldritch folio 
[19/5/2022 14:51:48] /i eldritch wand 
[19/5/2022 14:52:7] /i eldritch rod 
[19/5/2022 14:52:22] /i pharaot boots
[19/5/2022 14:52:23] /i pharaot boots
[19/5/2022 14:52:24] /i pharaot boots
[19/5/2022 14:52:25] /i pharaot boots
[19/5/2022 14:52:44] /i eldritch cowl
[19/5/2022 14:53:30] /ads Testando Quatro,level,350
[19/5/2022 14:53:35] /ads Testando Quatro,magic,100
[19/5/2022 14:54:3] /i master spellbook
[19/5/2022 14:54:33] /i pharaot wand
[19/5/2022 14:54:41] /i pharaot rod
[19/5/2022 14:55:48] /i crystal coins
[19/5/2022 14:55:57] /i 10559
[19/5/2022 14:56:2] /i 10559
[19/5/2022 14:56:4] /i 10559
[19/5/2022 14:56:8] /i 10559
[19/5/2022 14:57:0] /i eldritch quiver
[19/5/2022 14:58:16] /attr group 2
[19/5/2022 14:58:19] /attr group 2
[19/5/2022 14:58:22] /attr group 2
[19/5/2022 14:58:35] /attr group 2
[19/5/2022 14:58:38] /attr group 2
[19/5/2022 14:58:40] /attr group 2
[19/5/2022 14:59:28] /i eldritch bow
[19/5/2022 14:59:39] /i eldritch quiver
[19/5/2022 15:3:12] /up
[19/5/2022 15:3:15] /down
[19/5/2022 15:3:16] /down
[19/5/2022 15:3:44] /up
[19/5/2022 15:6:13] /t Mentirinha Test
[19/5/2022 15:6:53] /ads testando dois,magic,100
[19/5/2022 15:8:5] /goto Mentirinha Test
[19/5/2022 15:8:21] /goto Testando Dois
[19/5/2022 15:8:42] /i arrow
[19/5/2022 15:9:3] /i arrow
[19/5/2022 15:9:22] /goto Mentirinha Test
[19/5/2022 15:10:0] /goto Mentirinha Test
[19/5/2022 15:10:25] /t
[19/5/2022 15:10:28] /t Mentirinha Test
[19/5/2022 15:10:40] /t Zohan Paramaxshow
[19/5/2022 15:16:46] /goto Testando DOis
[19/5/2022 15:17:7] /i Mystical Escriture
[19/5/2022 15:17:16] /i Mystical Escriture
[19/5/2022 15:17:16] /i Mystical Escriture
[19/5/2022 15:17:17] /i Mystical Escriture
[19/5/2022 15:17:17] /i Mystical Escriture
[19/5/2022 15:17:18] /i Mystical Escriture
[19/5/2022 15:17:19] /i Mystical Escriture
[19/5/2022 15:17:40] /i Mystical Escriture
[19/5/2022 15:33:8] /ads Belomarax Avesseth,level350
[19/5/2022 15:33:15] /ads Belomarax Avesseth,level,350
[19/5/2022 15:33:36] /ads Belomarax Avesseth,magic,130
[19/5/2022 19:33:46] 
[19/5/2022 19:37:48] /i 10559
[19/5/2022 19:37:49] /i 10559
[19/5/2022 19:37:50] /i 10559
[19/5/2022 19:37:50] /i 10559
[19/5/2022 19:37:51] /i 10559
[19/5/2022 19:37:51] /i 10559
[19/5/2022 20:9:13] /t
[19/5/2022 20:13:26] /t
[19/5/2022 20:19:35] /up
[19/5/2022 20:19:40] /up
[19/5/2022 20:20:43] /down
[19/5/2022 20:20:46] /down
[19/5/2022 20:35:27] /up
[19/5/2022 20:35:28] /up
[19/5/2022 22:25:9] /t
[19/5/2022 22:45:33] /down
[19/5/2022 22:45:43] /up
[19/5/2022 22:46:27] /t
[19/5/2022 22:47:4] /i days vip
[19/5/2022 22:47:11] /i vip days
[19/5/2022 22:47:17] /i 15 vip days
[19/5/2022 22:48:18] /up
[19/5/2022 22:50:7] /down
[19/5/2022 23:25:1] /openserver
[19/5/2022 23:25:28] /i 10555
[19/5/2022 23:25:36] /i 10550
[19/5/2022 23:52:1] /i pally helmet
[19/5/2022 23:53:0] /i 10559
[19/5/2022 23:53:2] /i 10559
[19/5/2022 23:53:2] /i 10559
[19/5/2022 23:53:3] /i 10559
[19/5/2022 23:53:3] /i 10559
[19/5/2022 23:53:3] /i 10559
[19/5/2022 23:53:4] /i 10559
[19/5/2022 23:54:46] /ads Junior Script,magic,24
[19/5/2022 23:55:26] /ads Junior Script,level,24
[20/5/2022 0:4:32] /i pharaot sword
[20/5/2022 0:4:41] /i sword pharaot
[20/5/2022 0:4:43] /i sword pharao
[20/5/2022 0:4:49] /i pharao sword
[20/5/2022 0:5:6] /i pharaot sword
[20/5/2022 0:5:19] /i Pharaot Sword
[20/5/2022 0:5:38] /i Elite Shield
[20/5/2022 0:5:42] /i Pharaot Sword
[20/5/2022 0:5:58] /i Pharaot hammer
[20/5/2022 0:6:11] /i Elite Helmet
[20/5/2022 0:6:59] /i Golden Helmet
[20/5/2022 0:7:1] /i Golden Helmet
[20/5/2022 0:7:10] /i Dragon Scale Helmet
[20/5/2022 0:7:45] /ads Knight Test,level,200
[20/5/2022 0:7:56] /ads Knight Test,club,100
[20/5/2022 0:8:3] /ads Knight Test,shielding,90
[20/5/2022 0:8:13] /ads Knight Test,magic,3
[20/5/2022 0:8:38] /i dragon scale legs
[20/5/2022 0:9:1] /i pharaot boots
[20/5/2022 0:11:47] /i pharaot wand
[20/5/2022 0:11:57] /i pharaot spellbook
[20/5/2022 0:12:17] /i Master spellbool
[20/5/2022 0:12:24] /i Master spellbook
[20/5/2022 0:12:48] /i pharaot boots
[20/5/2022 0:13:9] /ads Depressivo,magic,80
[20/5/2022 0:13:23] /ads Depressivo,level,150
[20/5/2022 0:39:5] /i ritual point
[20/5/2022 0:39:22] /i ritual points
[20/5/2022 0:40:59] /goto testando um
[20/5/2022 0:41:18] /t Testando um
[20/5/2022 0:41:19] /t Testando um
[20/5/2022 0:46:34] /i xove
[20/5/2022 0:49:20] /goto Porra Viado,Juniorscripts
[20/5/2022 0:49:25] /goto Porra Viado,Juniorscripts
[20/5/2022 0:49:31] /goto Porra Viado
[20/5/2022 6:31:49] /openserver
[20/5/2022 8:19:4] /openserver
[20/5/2022 10:32:47] /t
[20/5/2022 11:0:13] /t
[20/5/2022 11:24:57] /i ritual points
[20/5/2022 11:25:2] /i ritual point
[20/5/2022 13:47:40] /t
[20/5/2022 13:55:22] /down
[20/5/2022 13:55:24] /down
[20/5/2022 13:55:26] /down
[20/5/2022 13:55:27] /down
[20/5/2022 13:55:33] /up
[20/5/2022 13:55:34] /up
[20/5/2022 13:55:35] /up
[20/5/2022 13:55:35] /up
[20/5/2022 13:55:36] /up
[20/5/2022 13:55:39] /t
[20/5/2022 13:59:12] /i 10559
[20/5/2022 13:59:23] /i 10559
[20/5/2022 14:13:21] /t
[20/5/2022 18:32:28] /i galcier robe
[20/5/2022 18:32:34] /i glacier robe
[20/5/2022 18:32:35] /i glacier robe
[20/5/2022 18:32:36] /i glacier robe
[20/5/2022 18:32:38] /i glacier kilt
[20/5/2022 18:32:39] /i glacier kilt
[20/5/2022 18:32:48] /i boots of haste
[20/5/2022 18:32:49] /i boots of haste
[20/5/2022 18:32:56] /i dragon scale mail
[20/5/2022 18:34:17] /ads richter belmont,level,160
[20/5/2022 18:34:24] /ads richter belmont,magic,80
[20/5/2022 18:34:32] /ads richter belmont,shield,28
[20/5/2022 19:47:23] /t
[20/5/2022 19:49:45] /t
[20/5/2022 20:22:52] /i knight legs
[20/5/2022 20:22:54] /i knight legs
[20/5/2022 20:22:58] /i war axe
[20/5/2022 20:23:4] /i boots of haste
[20/5/2022 20:24:12] /ads knight test,level,-100
[20/5/2022 20:24:26] /ads knight test,club,-20
[20/5/2022 20:24:37] /goto knight test
[20/5/2022 20:32:41] /npc isis
[20/5/2022 20:32:45] /n isis
[20/5/2022 20:32:50] /t isi
[20/5/2022 20:32:52] /t isis
[20/5/2022 20:32:59] /m isis
[20/5/2022 20:33:14] /ads isis
[20/5/2022 20:33:33] /i premium account
[20/5/2022 20:33:39] /i vip account 
[20/5/2022 20:33:44] /i account vip
[20/5/2022 20:33:52] /i days vip
[20/5/2022 20:34:14] /up
[20/5/2022 20:36:35] /up
[20/5/2022 20:36:36] /up
[20/5/2022 20:36:37] /up
[20/5/2022 20:37:26] /up
[20/5/2022 20:37:27] /up
[20/5/2022 20:37:28] /up
[20/5/2022 22:43:53] /i fragmental ticket
[20/5/2022 22:53:29] /t
[21/5/2022 9:5:58] /down
[21/5/2022 9:6:3] /up
[21/5/2022 9:6:18] /up
[21/5/2022 9:33:57] /up
[21/5/2022 9:51:23] /up
[21/5/2022 10:10:38] /up
[21/5/2022 10:10:39] /up
[21/5/2022 10:12:59] /up
[21/5/2022 10:13:0] /up
[21/5/2022 10:13:1] /up
[21/5/2022 10:51:54] /i golden legs
[21/5/2022 10:51:55] /i golden legs
[21/5/2022 10:52:13] /i assassin dagger
[21/5/2022 10:52:14] /i assassin dagger
[21/5/2022 10:52:22] /i crown armor
[21/5/2022 10:52:28] /i steel boots
[21/5/2022 10:52:29] /i steel boots
[21/5/2022 10:52:29] /i steel boots
[21/5/2022 10:59:56] /up
[21/5/2022 11:26:7] /light
[21/5/2022 11:46:35] /up
[21/5/2022 11:48:53] /t
[21/5/2022 12:9:23] /light
[21/5/2022 12:17:33] /up
[21/5/2022 12:20:26] /t
[21/5/2022 12:27:35] /t
[21/5/2022 13:30:12] /up
[21/5/2022 13:57:34] /down
[21/5/2022 13:57:38] /up
[21/5/2022 13:57:39] /up
[21/5/2022 14:28:38] !emotespells on
[21/5/2022 14:29:2] !emotespells on
[21/5/2022 15:23:9] /t Knight test
[21/5/2022 15:24:14] /ads knight test,level,23
[21/5/2022 15:24:39] /ads knight test,addon,warrior
[21/5/2022 15:24:58] /ads knight test,addon
[21/5/2022 16:37:25] /up
[21/5/2022 16:42:23] /up
[21/5/2022 18:44:36] /up
[21/5/2022 18:45:6] /i lightning robe
[21/5/2022 18:45:7] /i lightning robe
[21/5/2022 18:45:8] /i lightning robe
[21/5/2022 18:45:8] /i lightning robe
[21/5/2022 18:45:11] /i lightning legs
[21/5/2022 18:45:12] /i lightning legs
[21/5/2022 18:45:22] /i golden armor
[21/5/2022 18:45:27] /i blue robe
[21/5/2022 18:45:29] /i blue robe
[21/5/2022 19:23:7] /light
[22/5/2022 8:12:48] /t
[22/5/2022 8:15:25] /openserver
[22/5/2022 9:54:2] /goto richter belmont
[22/5/2022 9:54:48] /m orshaabal
[22/5/2022 9:54:50] /m orshaabaal
[22/5/2022 9:54:53] /m orshabaal
[22/5/2022 9:56:6] /ads Juniorscripts,magic,1000
[22/5/2022 9:57:1] /goto richter belmont
[22/5/2022 9:57:14] /t
[22/5/2022 9:59:23] /invisible
[22/5/2022 9:59:41] /goto richter belmont
[22/5/2022 10:11:30] /invisible
[22/5/2022 10:12:34] /invisible
[22/5/2022 10:12:45] /goto richter belmont
[22/5/2022 10:18:28] /up
[22/5/2022 10:20:38] /goto richter belmont
[22/5/2022 10:39:25] /goto richter belmont
[22/5/2022 10:43:57] /t
[22/5/2022 10:54:26] /i suddeth rune
[22/5/2022 10:54:31] /i sudeth rune
[22/5/2022 10:54:42] /i suddet rune
[22/5/2022 10:54:55] /i suddeth rune
[22/5/2022 10:55:2] /i suddeath rune
[22/5/2022 10:55:5] /i suddeath rune
[22/5/2022 10:55:9] /i sudeath rune
[22/5/2022 11:33:28] /i composite hornbow
[22/5/2022 11:33:31] /i composite hornbow
[22/5/2022 11:33:31] /i composite hornbow
[22/5/2022 11:33:32] /i composite hornbow
[22/5/2022 11:37:37] /goto richter belmont
[22/5/2022 11:39:53] /t
[22/5/2022 11:42:6] /t
[22/5/2022 11:50:7] /t
[22/5/2022 13:45:47] /up
[22/5/2022 13:45:47] /up
[22/5/2022 13:49:43] /goto richter belmont
[22/5/2022 13:57:15] /ads paracetamol,level,150
[22/5/2022 13:57:40] /ads paracetamol,level,150
[22/5/2022 13:58:1] /ads paracetamol,magic,62
[22/5/2022 14:6:16] /i pharaot rod
[22/5/2022 14:6:39] /i elder spellbook
[22/5/2022 14:7:28] /i thundermind raiment
[22/5/2022 14:9:14] /ads parecetamol,level,80
[22/5/2022 14:9:35] /ads parecetamol,level,80
[22/5/2022 14:9:59] /ads Paracetamol,level,80
[22/5/2022 14:10:16] /i pharaot rod
[22/5/2022 14:10:31] /i Blue Legs
[22/5/2022 14:10:48] /i Vip boots
[22/5/2022 14:10:55] /i Pharaot boots
[22/5/2022 14:11:3] /i Vip Hat
[22/5/2022 14:11:9] /i Pharaot hat
[22/5/2022 14:14:29] /ads Paracetamol,level,30
[22/5/2022 14:14:42] /ads Paracetamol,level,30
[22/5/2022 14:15:11] /goto richter belmont
[22/5/2022 14:15:13] /goto richter belmont
[22/5/2022 14:15:17] /goto richter belmont
[22/5/2022 14:15:27] /invisible
[22/5/2022 14:17:37] /ads Paracetamol,magic,20
[22/5/2022 14:23:7] /up
[22/5/2022 14:25:16] /up
[22/5/2022 14:27:51] /up
[22/5/2022 15:19:19] /goto fabio leandro
[22/5/2022 15:19:37] /goto Richter Belmont
[22/5/2022 15:25:47] /i 11197
[22/5/2022 15:25:48] /i 11197
[22/5/2022 15:25:57] /i 11197
[22/5/2022 15:25:59] /i 11197
[22/5/2022 15:26:1] /i 11197
[22/5/2022 15:29:21] /i pharaot wand
[22/5/2022 15:29:49] /i stealt ring
[22/5/2022 15:29:51] /i stealt ring
[22/5/2022 15:29:58] /i sthealt ring
[22/5/2022 15:30:44] /t testando um
[22/5/2022 15:30:51] /goto testando um
[22/5/2022 15:30:58] /i steath ring
[22/5/2022 15:31:35] /i stealt ring
[22/5/2022 15:34:56] /i stealth ring
[22/5/2022 15:36:14] /goto testando um
[22/5/2022 15:36:48] /t
[22/5/2022 15:39:37] /goto testando um
[22/5/2022 15:39:46] /goto testando um
[22/5/2022 15:39:53] /i pharaot vip
[22/5/2022 15:39:54] /i pharaot vip
[22/5/2022 15:39:59] /i pharaot boots
[22/5/2022 15:40:2] /i pharaot boots
[22/5/2022 15:40:20] /i dwarven legs
[22/5/2022 15:40:27] /goto testando um
[22/5/2022 15:40:33] /goto testando um
[22/5/2022 15:40:36] /goto testando um
[22/5/2022 15:40:39] /goto testando um
[22/5/2022 15:40:47] /goto testando um
[22/5/2022 15:40:49] /i dwarven legs
[22/5/2022 15:41:9] /t
[22/5/2022 15:42:3] /up
[22/5/2022 15:47:40] /goto testando um
[22/5/2022 15:48:22] /t
[22/5/2022 15:48:52] /up
[22/5/2022 15:55:49] /up
[22/5/2022 16:12:28] /i demorange sword
[22/5/2022 16:12:32] /i demorange sword
[22/5/2022 16:12:39] /i demoranger sword
[22/5/2022 16:12:51] /i demorange sword
[22/5/2022 16:12:59] /i demonrage sword
[22/5/2022 16:13:1] /i demonrage sword
[22/5/2022 16:13:2] /i demonrage sword
[22/5/2022 16:13:8] /i giant sword
[22/5/2022 16:13:15] /i demon shield
[22/5/2022 16:13:22] /i master plate armor
[22/5/2022 16:13:30] /i magic plate armor
[22/5/2022 16:13:32] /i magic plate armor
[22/5/2022 16:13:46] /i golden legs
[22/5/2022 16:39:18] /up
[22/5/2022 16:42:15] /i medusa hield
[22/5/2022 16:42:19] /i medusa shield
[22/5/2022 16:42:19] /i medusa shield
[22/5/2022 16:42:20] /i medusa shield
[22/5/2022 16:42:25] /i terra legs
[22/5/2022 16:42:27] /i terra mantle
[22/5/2022 16:49:10] /goto richter belmont
[22/5/2022 16:49:14] /invisible
[22/5/2022 16:58:13] /t
[22/5/2022 18:12:10] /goto richter belmont
[22/5/2022 18:12:25] /t
[22/5/2022 18:35:53] !emotespells on
[22/5/2022 18:58:8] /up
[23/5/2022 10:17:28] /down
[23/5/2022 10:17:33] /up
[23/5/2022 10:17:34] /up
[23/5/2022 11:3:4] /up
[23/5/2022 11:59:5] /up
[23/5/2022 12:3:9] /goto 410
[23/5/2022 12:3:17] /goto alpha
[23/5/2022 12:6:43] /t richter belmont
[23/5/2022 12:30:25] /ads testando scripts,level,100
[23/5/2022 12:53:51] /up
[23/5/2022 12:59:50] /up
[23/5/2022 13:0:37] /t
[23/5/2022 13:4:36] /t
[23/5/2022 13:9:16] /down
[23/5/2022 13:9:21] /down
[23/5/2022 13:9:22] /down
[23/5/2022 13:9:30] /up
[23/5/2022 13:9:36] /t
[23/5/2022 13:10:27] /t
[23/5/2022 13:14:8] /t
[23/5/2022 13:39:28] /i zaoan legs
[23/5/2022 13:39:31] /i zaoan helmet
[23/5/2022 13:39:34] /i zaoan armor
[23/5/2022 13:53:12] /goto testando scripts
[23/5/2022 20:55:5] /t
[23/5/2022 21:55:18] /t
[23/5/2022 22:36:10] /up
[23/5/2022 22:36:20] /t
[24/5/2022 10:24:57] /up
[24/5/2022 10:25:18] /ads juniorscripts,level,3000
[24/5/2022 10:51:55] /up
[24/5/2022 11:2:33] /up
[24/5/2022 11:2:36] /up
[24/5/2022 11:2:37] /up
[24/5/2022 11:2:47] /up
[24/5/2022 11:2:48] /up
[24/5/2022 11:2:49] /up
[24/5/2022 11:2:55] /up
[24/5/2022 11:3:29] /up
[24/5/2022 11:22:3] /i war axe
[24/5/2022 11:22:3] /i war axe
[24/5/2022 11:22:4] /i war axe
[24/5/2022 11:22:4] /i war axe
[24/5/2022 11:22:10] /i boots of haste
[24/5/2022 11:22:11] /i boots of haste
[24/5/2022 11:22:12] /i boots of haste
[24/5/2022 11:22:12] /i boots of haste
[24/5/2022 11:22:13] /i boots of haste
[24/5/2022 11:22:14] /i boots of haste
[24/5/2022 11:22:41] /i warrior helmet
[24/5/2022 11:22:50] /i spiked squelcher
[24/5/2022 11:27:47] /up
[24/5/2022 11:31:52] /up
[24/5/2022 11:43:41] /up
[24/5/2022 12:9:17] /up
[24/5/2022 12:32:34] /invisible
[24/5/2022 18:53:46] /up
[24/5/2022 19:31:9] /i crown armor
[24/5/2022 19:31:13] /i crown shield
[24/5/2022 19:31:19] /i green backpack
[24/5/2022 19:31:27] /i gr
[24/5/2022 19:31:33] /i mercenary sword
[24/5/2022 19:31:35] /i mercenary sword
[24/5/2022 19:31:41] /i medusa shield
[24/5/2022 19:31:50] /i royal helme
[24/5/2022 19:31:52] /i royal helmet
[24/5/2022 19:33:1] !serverinfo
[24/5/2022 19:35:41] /t richter belmont
[24/5/2022 19:36:11] /ads richter belmont,level,250
[24/5/2022 19:36:18] /ads richter belmont,magic,80
[25/5/2022 10:8:21] /ads Juniorscripts,magic,1000
[25/5/2022 10:8:46] /i crosbow
[25/5/2022 10:8:52] /i warsinger bow
[25/5/2022 10:9:9] /i outland fire arrow
[25/5/2022 10:9:16] /i fire arrown
[25/5/2022 10:9:17] /i fire arrow
[25/5/2022 10:9:19] /i fire arrow
[25/5/2022 10:9:23] /i arrow
[25/5/2022 13:25:12] /t
[25/5/2022 14:10:54] /goto testando quatro
[25/5/2022 20:34:37] /t
[25/5/2022 21:13:22] /ads richter belmont,level,-100
[25/5/2022 21:15:27] /c richter belmont
[25/5/2022 22:4:22] /c richter belmont
[25/5/2022 22:57:0] /c Richter Belmont
[25/5/2022 22:57:29] /c Richter Belmont
[25/5/2022 23:21:11] /c
[25/5/2022 23:21:17] /c richter belmont
[25/5/2022 23:32:33] /c richter belmont
[26/5/2022 8:22:26] !emotespells on
[26/5/2022 8:32:36] !emotespells on
[26/5/2022 9:46:48] /i boots of haste
[26/5/2022 9:46:54] /i mercenary sword
[26/5/2022 9:46:59] /i crown armor
[26/5/2022 9:47:5] /i royal helmet
[26/5/2022 11:20:43] /openserver
[26/5/2022 11:21:40] /ads testando scripts,level.170
[26/5/2022 11:21:47] /ads testando scripts,magic,80
[26/5/2022 11:22:9] /ads testando scripts,level,170
[26/5/2022 13:48:19] /t
[26/5/2022 14:27:27] /shutdown
[26/5/2022 14:30:48] /t
[26/5/2022 18:15:47] /openserver
[26/5/2022 20:0:14] /t
[26/5/2022 20:2:50] /t
[26/5/2022 20:3:15] /up
[26/5/2022 20:3:41] /t 5590
[27/5/2022 14:34:12] /t
[27/5/2022 16:1:13] /t
[27/5/2022 16:3:1] /goto fabio leandro
[27/5/2022 16:3:13] /goto Iccarus
[27/5/2022 16:3:16] /goto Icarus
[27/5/2022 16:3:37] /goto fabio leandro
[27/5/2022 16:3:43] /goto rashid
[27/5/2022 16:3:49] /goto fabio leandro
[27/5/2022 16:4:1] /goto orshabaal
[27/5/2022 16:4:17] /goto fabio leandro
[28/5/2022 14:45:8] !emotespells on
[28/5/2022 15:37:50] !emotespells on
[28/5/2022 15:41:31] !emotespells on
[28/5/2022 15:57:17] !emotespells on
[28/5/2022 16:5:40] !emotespells on
[28/5/2022 16:13:34] !emotespells on
[28/5/2022 17:25:6] !emotespells on
[28/5/2022 21:19:25] !emotespells on
[28/5/2022 22:24:49] !online
[28/5/2022 22:55:6] !aol
[29/5/2022 3:42:54] !emotespells on
[29/5/2022 6:26:47] !emotespells on
[29/5/2022 13:5:38] !online
[29/5/2022 14:44:46] !eject
[29/5/2022 22:51:39] !emotespells on
[29/5/2022 23:3:51] !emotespells on
[29/5/2022 23:17:29] !aol
[30/5/2022 7:38:0] !online
[30/5/2022 7:45:5] !emotespells on
[30/5/2022 8:4:31] !emotespells on
[30/5/2022 8:19:36] !emotespells on
[30/5/2022 8:34:36] !emotespells on
[30/5/2022 11:3:13] !emotespells on
[30/5/2022 13:40:55] !emotespells on
[30/5/2022 16:24:26] !emotespells on
[30/5/2022 18:55:38] !emotespells on
[31/5/2022 8:17:46] !online
[31/5/2022 13:25:31] !online
